	annual_mean_scale	annual_vol_scale	shift_oct_mar	shift_apr_may	et_multiplier	acreage_multiplier	irrigation_efficiency	recharge_decline	urban_wet_year_demand_reduction	omr_probability	omr_flow	delta_outflow_multiplier
768	1.376464844	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
769	0.831542969	0.851025391	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
770	0.831542969	0.824365234	0.161376953	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
771	0.831542969	0.824365234	0.378662109	0.055908203	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
772	0.831542969	0.824365234	0.378662109	0.365966797	0.932128906	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
773	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.969238281	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
774	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.446679688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
775	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.481201172	0.362426758	0.186889648	-2993.164063	1.378417969
776	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.866333008	0.186889648	-2993.164063	1.378417969
777	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.13659668	-2993.164063	1.378417969
778	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	1967.773438	1.378417969
779	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	0.546386719
780	0.831542969	0.824365234	0.378662109	0.365966797	0.729980469	0.822753906	0.465429688	0.485595703	0.362426758	0.186889648	-2993.164063	1.378417969
781	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
782	1.081542969	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
783	1.126464844	0.999365234	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
784	1.126464844	0.676025391	0.253662109	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
785	1.126464844	0.676025391	0.286376953	0.240966797	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
786	1.126464844	0.676025391	0.286376953	0.430908203	0.979980469	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
787	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	1.072753906	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
788	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.365429688	0.356201172	0.678833008	0.19909668	4467.773438	0.796386719
789	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.110595703	0.678833008	0.19909668	4467.773438	0.796386719
790	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.924926758	0.19909668	4467.773438	0.796386719
791	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.249389648	4467.773438	0.796386719
792	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4506.835938	0.796386719
793	1.126464844	0.676025391	0.286376953	0.430908203	0.682128906	0.719238281	0.146679688	0.356201172	0.678833008	0.19909668	4467.773438	0.628417969
794	1.126464844	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
795	1.081542969	0.676025391	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
796	1.081542969	0.999365234	0.286376953	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
797	1.081542969	0.999365234	0.253662109	0.430908203	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
798	1.081542969	0.999365234	0.253662109	0.240966797	0.682128906	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
799	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	0.719238281	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
800	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.146679688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
801	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.356201172	0.924926758	0.249389648	4506.835938	0.628417969
802	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.678833008	0.249389648	4506.835938	0.628417969
803	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.19909668	4506.835938	0.628417969
804	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4467.773438	0.628417969
805	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.796386719
806	1.081542969	0.999365234	0.253662109	0.240966797	0.979980469	1.072753906	0.365429688	0.110595703	0.924926758	0.249389648	4506.835938	0.628417969
807	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
808	0.581542969	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
809	0.626464844	0.649365234	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
810	0.626464844	1.026025391	0.003662109	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
811	0.626464844	1.026025391	0.036376953	0.490966797	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
812	0.626464844	1.026025391	0.036376953	0.180908203	1.479980469	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
813	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	0.572753906	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
814	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.165429688	0.106201172	0.303833008	0.07409668	-532.2265625	1.296386719
815	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.360595703	0.303833008	0.07409668	-532.2265625	1.296386719
816	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.549926758	0.07409668	-532.2265625	1.296386719
817	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.124389648	-532.2265625	1.296386719
818	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-493.1640625	1.296386719
819	0.626464844	1.026025391	0.036376953	0.180908203	1.182128906	1.219238281	0.346679688	0.106201172	0.303833008	0.07409668	-532.2265625	1.128417969
820	0.626464844	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
821	0.581542969	1.026025391	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
822	0.581542969	0.649365234	0.036376953	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
823	0.581542969	0.649365234	0.003662109	0.180908203	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
824	0.581542969	0.649365234	0.003662109	0.490966797	1.182128906	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
825	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	1.219238281	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
826	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.346679688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
827	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.106201172	0.549926758	0.124389648	-493.1640625	1.128417969
828	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.303833008	0.124389648	-493.1640625	1.128417969
829	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.07409668	-493.1640625	1.128417969
830	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-532.2265625	1.128417969
831	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.296386719
832	0.581542969	0.649365234	0.003662109	0.490966797	1.479980469	0.572753906	0.165429688	0.360595703	0.549926758	0.124389648	-493.1640625	1.128417969
833	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
834	0.769042969	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
835	0.688964844	0.955615234	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
836	0.688964844	0.632275391	0.472412109	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
837	0.688964844	0.632275391	0.255126953	0.084716797	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
838	0.688964844	0.632275391	0.255126953	0.024658203	0.542480469	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
839	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.385253906	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
840	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.290429688	0.199951172	0.444458008	0.24597168	-1157.226563	1.483886719
841	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.016845703	0.444458008	0.24597168	-1157.226563	1.483886719
842	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.784301758	0.24597168	-1157.226563	1.483886719
843	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.171264648	-1157.226563	1.483886719
844	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	3881.835938	1.483886719
845	0.688964844	0.632275391	0.255126953	0.024658203	0.619628906	1.031738281	0.221679688	0.199951172	0.444458008	0.24597168	-1157.226563	0.940917969
846	0.688964844	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
847	0.769042969	0.632275391	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
848	0.769042969	0.955615234	0.255126953	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
849	0.769042969	0.955615234	0.472412109	0.024658203	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
850	0.769042969	0.955615234	0.472412109	0.084716797	0.619628906	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
851	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.031738281	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
852	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.221679688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
853	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.199951172	0.784301758	0.171264648	3881.835938	0.940917969
854	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.444458008	0.171264648	3881.835938	0.940917969
855	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.24597168	3881.835938	0.940917969
856	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	-1157.226563	0.940917969
857	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	1.483886719
858	0.769042969	0.955615234	0.472412109	0.084716797	0.542480469	1.385253906	0.290429688	0.016845703	0.784301758	0.171264648	3881.835938	0.940917969
859	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
860	1.269042969	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
861	1.188964844	0.605615234	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
862	1.188964844	0.982275391	0.222412109	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
863	1.188964844	0.982275391	0.005126953	0.334716797	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
864	1.188964844	0.982275391	0.005126953	0.274658203	1.042480469	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
865	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.885253906	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
866	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.490429688	0.449951172	0.819458008	0.12097168	3842.773438	0.983886719
867	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.266845703	0.819458008	0.12097168	3842.773438	0.983886719
868	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.409301758	0.12097168	3842.773438	0.983886719
869	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.046264648	3842.773438	0.983886719
870	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	-1118.164063	0.983886719
871	1.188964844	0.982275391	0.005126953	0.274658203	1.119628906	0.531738281	0.421679688	0.449951172	0.819458008	0.12097168	3842.773438	1.440917969
872	1.188964844	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
873	1.269042969	0.982275391	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
874	1.269042969	0.605615234	0.005126953	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
875	1.269042969	0.605615234	0.222412109	0.274658203	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
876	1.269042969	0.605615234	0.222412109	0.334716797	1.119628906	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
877	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.531738281	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
878	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.421679688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
879	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.449951172	0.409301758	0.046264648	-1118.164063	1.440917969
880	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.819458008	0.046264648	-1118.164063	1.440917969
881	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.12097168	-1118.164063	1.440917969
882	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	3842.773438	1.440917969
883	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	0.983886719
884	1.269042969	0.605615234	0.222412109	0.334716797	1.042480469	0.885253906	0.490429688	0.266845703	0.409301758	0.046264648	-1118.164063	1.440917969
885	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
886	0.519042969	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
887	1.438964844	1.130615234	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
888	1.438964844	0.807275391	0.097412109	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
889	1.438964844	0.807275391	0.380126953	0.209716797	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
890	1.438964844	0.807275391	0.380126953	0.149658203	1.292480469	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
891	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	1.135253906	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
892	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.390429688	0.324951172	0.631958008	0.05847168	1342.773438	0.733886719
893	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.141845703	0.631958008	0.05847168	1342.773438	0.733886719
894	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.971801758	0.05847168	1342.773438	0.733886719
895	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.108764648	1342.773438	0.733886719
896	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1381.835938	0.733886719
897	1.438964844	0.807275391	0.380126953	0.149658203	1.369628906	0.781738281	0.121679688	0.324951172	0.631958008	0.05847168	1342.773438	0.690917969
898	1.438964844	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
899	0.519042969	0.807275391	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
900	0.519042969	1.130615234	0.380126953	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
901	0.519042969	1.130615234	0.097412109	0.149658203	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
902	0.519042969	1.130615234	0.097412109	0.209716797	1.369628906	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
903	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	0.781738281	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
904	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.121679688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
905	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.324951172	0.971801758	0.108764648	1381.835938	0.690917969
906	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.631958008	0.108764648	1381.835938	0.690917969
907	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.05847168	1381.835938	0.690917969
908	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1342.773438	0.690917969
909	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.733886719
910	0.519042969	1.130615234	0.097412109	0.209716797	1.292480469	1.135253906	0.390429688	0.141845703	0.971801758	0.108764648	1381.835938	0.690917969
911	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
912	1.019042969	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
913	0.938964844	0.780615234	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
914	0.938964844	1.157275391	0.347412109	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
915	0.938964844	1.157275391	0.130126953	0.459716797	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
916	0.938964844	1.157275391	0.130126953	0.399658203	0.792480469	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
917	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	0.635253906	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
918	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.190429688	0.074951172	0.256958008	0.18347168	-3657.226563	1.233886719
919	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.391845703	0.256958008	0.18347168	-3657.226563	1.233886719
920	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.596801758	0.18347168	-3657.226563	1.233886719
921	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.233764648	-3657.226563	1.233886719
922	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3618.164063	1.233886719
923	0.938964844	1.157275391	0.130126953	0.399658203	0.869628906	1.281738281	0.321679688	0.074951172	0.256958008	0.18347168	-3657.226563	1.190917969
924	0.938964844	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
925	1.019042969	1.157275391	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
926	1.019042969	0.780615234	0.130126953	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
927	1.019042969	0.780615234	0.347412109	0.399658203	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
928	1.019042969	0.780615234	0.347412109	0.459716797	0.869628906	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
929	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	1.281738281	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
930	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.321679688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
931	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.074951172	0.596801758	0.233764648	-3618.164063	1.190917969
932	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.256958008	0.233764648	-3618.164063	1.190917969
933	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.18347168	-3618.164063	1.190917969
934	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3657.226563	1.190917969
935	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.233886719
936	1.019042969	0.780615234	0.347412109	0.459716797	0.792480469	0.635253906	0.190429688	0.391845703	0.596801758	0.233764648	-3618.164063	1.190917969
937	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
938	0.644042969	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
939	0.813964844	0.518115234	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
940	0.813964844	0.719775391	0.284912109	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
941	0.813964844	0.719775391	0.067626953	0.397216797	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
942	0.813964844	0.719775391	0.067626953	0.462158203	0.917480469	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
943	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	0.510253906	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
944	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.340429688	0.262451172	0.725708008	0.08972168	92.7734375	1.108886719
945	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.079345703	0.725708008	0.08972168	92.7734375	1.108886719
946	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.690551758	0.08972168	92.7734375	1.108886719
947	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.140014648	92.7734375	1.108886719
948	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	131.8359375	1.108886719
949	0.813964844	0.719775391	0.067626953	0.462158203	0.994628906	1.156738281	0.171679688	0.262451172	0.725708008	0.08972168	92.7734375	1.065917969
950	0.813964844	0.518115234	0.284912109	0.397216797	0.917480469	0.510253906	0.340429688	0.079345703	0.690551758	0.140014648	131.8359375	1.065917969
951	0.644042969	0.719775391	0.284912109	0.397216797	0.917480469	0.510253906	0.340429688	0.079345703	0.690551758	0.140014648	131.8359375	1.065917969
952	0.644042969	0.518115234	0.067626953	0.397216797	0.917480469	0.510253906	0.340429688	0.079345703	0.690551758	0.140014648	131.8359375	1.065917969
953	0.644042969	0.518115234	0.284912109	0.462158203	0.917480469	0.510253906	0.340429688	0.079345703	0.690551758	0.140014648	131.8359375	1.065917969
